UTMMAP1,UTMMAP2,UTMMAP3,UTMMAP4,UTMSCALE,LAND_NO,EVAPRICE
5432,1,1226,02,2000,87,2200.00000000
5432,1,1226,02,2000,100,3200.00000000
5432,1,1226,04,2000,1,1150.00000000
5432,1,1226,04,2000,24,3500.00000000
5432,1,1426,01,2000,1,3200.00000000
5432,1,1426,01,2000,4,3200.00000000
5432,1,1426,01,2000,50,2800.00000000
5432,1,1624,02,2000,10,3200.00000000
5432,1,1626,01,2000,36,2800.00000000
5432,1,1626,01,2000,45,3200.00000000
5432,1,1626,01,2000,62,2800.00000000
5432,1,2206,00,4000,1,7900.00000000
5432,1,2206,00,4000,4,7900.00000000
5432,1,2206,00,4000,28,2450.00000000
5432,1,2206,00,4000,43,3700.00000000
5432,1,2206,00,4000,51,2450.00000000
5432,1,2206,00,4000,57,9000.00000000
5432,1,2206,00,4000,131,2150.00000000
5432,1,2406,00,4000,28,1000.00000000
5432,1,2406,00,4000,33,2650.00000000
5432,1,2406,00,4000,60,1000.00000000
5432,1,2406,00,4000,78,2450.00000000
5432,1,2406,00,4000,89,1250.00000000
5432,1,2406,00,4000,95,1000.00000000
5432,1,2406,00,4000,120,2150.00000000
5432,1,2406,00,4000,170,1850.00000000
5432,1,2406,00,4000,191,2450.00000000
5432,1,2604,00,4000,2,3700.00000000
5432,1,2606,00,4000,10,2750.00000000
5432,1,2606,00,4000,13,6750.00000000
5432,1,2606,00,4000,14,1900.00000000
5432,1,2606,00,4000,19,2150.00000000
5432,1,2606,00,4000,32,1600.00000000
5432,1,2606,00,4000,61,2450.00000000
5432,1,2606,00,4000,180,2450.00000000
5432,1,2606,00,4000,183,2450.00000000
5432,1,2608,00,4000,5,6750.00000000
5432,1,2608,00,4000,8,2150.00000000
5432,1,2608,00,4000,16,1400.00000000
5433,1,0000,006,5000,19,130.00000000
5433,1,0000,006,5000,100,130.00000000
5433,1,0000,006,5000,135,130.00000000
5433,1,0000,007,5000,56,170.00000000
5433,1,0000,011,5000,142,130.00000000
5433,1,0000,012,5000,120,130.00000000
5433,1,0000,027,5000,95,230.00000000
5433,1,0000,042,5000,6,550.00000000
5433,1,0000,050,5000,64,330.00000000
5433,1,0000,050,5000,93,380.00000000
5433,1,0000,064,5000,185,330.00000000
5433,1,0000,064,5000,214,330.00000000
5433,1,0000,065,5000,87,330.00000000
5433,1,0000,066,5000,65,250.00000000
5433,1,0000,067,5000,78,180.00000000
5433,1,0000,068,5000,33,330.00000000
5433,1,0000,077,5000,13,250.00000000
5433,1,0000,079,5000,49,330.00000000
5433,1,0000,079,5000,127,380.00000000
5433,1,0000,081,5000,61,250.00000000
5433,1,0000,092,5000,78,1600.00000000
5433,1,0000,092,5000,87,500.00000000
5433,1,0000,092,5000,146,1900.00000000
5433,1,0000,092,5000,208,1500.00000000
5433,1,0000,092,5000,211,1500.00000000
5433,1,0000,108,5000,26,1150.00000000
5433,1,0000,109,5000,16,330.00000000
5433,1,0000,109,5000,80,380.00000000
5433,1,0000,111,5000,1,250.00000000
5433,1,0000,120,5000,112,1200.00000000
5433,1,0000,120,5000,139,400.00000000
5433,1,0000,122,5000,19,330.00000000
5433,1,0000,123,5000,94,2200.00000000
5433,1,0000,124,5000,8,250.00000000
5433,1,0000,124,5000,46,330.00000000
5433,1,0000,126,5000,7,250.00000000
5433,1,0000,133,5000,78,300.00000000
5433,1,0000,139,5000,26,250.00000000
5433,1,0000,140,5000,2,250.00000000
5433,1,0000,140,5000,5,250.00000000
5433,1,0000,140,5000,8,250.00000000
5432,1,0000,005,5000,3,1500.00000000
5432,1,0000,018,5000,53,2800.00000000
5432,1,0000,063,5000,1,7500.00000000
5432,1,0624,04,2000,17,6000.00000000
5432,1,0624,04,2000,36,3200.00000000
5432,1,0624,04,2000,45,3200.00000000
5432,1,0624,04,2000,52,6000.00000000
5432,1,0624,04,2000,56,8750.00000000
5432,1,0624,04,2000,71,3200.00000000
5432,1,0624,04,2000,106,3200.00000000
5432,1,0824,00,4000,17,4100.00000000
5432,1,0824,00,4000,31,1500.00000000
5432,1,1226,04,2000,6,2800.00000000
5432,1,1226,04,2000,12,3200.00000000
5432,1,1226,04,2000,48,1150.00000000
5432,1,1426,01,2000,3,3200.00000000
5432,1,1426,01,2000,67,3200.00000000
5432,1,1426,01,2000,74,1150.00000000
5432,1,1426,03,2000,8,6550.00000000
5432,1,1426,03,2000,11,3050.00000000
5432,1,1426,05,1000,1,3200.00000000
5432,1,1624,02,2000,5,3250.00000000
5432,1,1624,02,2000,19,2800.00000000
